Study_id,Title,Year,Journal,DOI,Reference
4b2365c5efa9c8e8fa41622315fdbbdf6e27ae80,Population connectivity of Solea solea and Solea senegalensis over time,2013,Journal of Sea Research,10.1016/J.SEARES.2012.11.005,"Tanner, S. E.  Reis-Santos, P.  Vasconcelos, R. P.  Thorrold, S. R.  & Cabral, H. N. (2013). Population connectivity of Solea solea and Solea senegalensis over time. Journal of sea research, 76, 82-88."
4b6c770e665f8b65991a8c5de97ada92b208354b,Otolith Sr:Ca and Ba:Ca may give inconsistent indications of estuarine habitat use for American eels (Anguilla rostrata),2011,Environmental Biology of Fishes,10.1007/s10641-011-9905-0,"Jessop, B. M.  Wang, C. H.  Tzeng, W. N.  You, C. F.  Shiao, J. C.  & Lin, S. H. (2012). Otolith Sr: Ca and Ba: Ca may give inconsistent indications of estuarine habitat use for American eels (Anguilla rostrata). Environmental Biology of Fishes, 93(2), 193-207."
4b6d15c9e91ffae13d15908d131b41fb9f8290ac,"Do fish remains provide reliable palaeoenvironmental records? An examination of the effects of cooking on the morphology and chemistry of fish otoliths, vertebrae and scales",2016,Journal of Archaeological Science,10.1016/J.JAS.2016.08.010,"Disspain, M. C.  Ulm, S.  Izzo, C.  & Gillanders, B. M. (2016). Do fish remains provide reliable palaeoenvironmental records? An examination of the effects of cooking on the morphology and chemistry of fish otoliths, vertebrae and scales. Journal of Archaeological Science, 74, 45-59."
4b77ef4f2ca8b876608eade84ad34236879572a7,Species-and habitat-specific otolith chemistry patterns inform riverine fisheries management,2018,River Research and Applications,10.1002/rra.3248,"Radigan, W. J.  Carlson, A. K.  Kientz, J. L.  Chipps, S. R.  Fincel, M. J.  & Graeb, B. D. S. (2018). Species-and habitat-specific otolith chemistry patterns inform riverine fisheries management. River Research and Applications, 34(3), 279-287."
4bbaa9785e100c4894c9e1274dcd48da59e01ea5,Appraisal of heavy metal levels in some marine organisms gathered from the Vellar and Uppanar estuaries Southeast Coast of Indian Ocean,2019,Journal of Taibah University for Science,10.1080/16583655.2019.1576276,"Sulieman, H. M., & Suliman, E. A. M. (2019). Appraisal of heavy metal levels in some marine organisms gathered from the Vellar and Uppanar estuaries Southeast Coast of Indian Ocean. Journal of Taibah University for Science, 13(1), 338-343."
4bc5826f3b569ed3cfcd7134e20d671add059770,Nitrogen isotopic analysis of carbonate-bound organic matter in modern and fossil fish otoliths,2018,Geochimica et Cosmochimica Acta,10.1016/J.GCA.2018.01.001,"Lueders-Dumont, J. A., Wang, X. T., Jensen, O. P., Sigman, D. M., & Ward, B. B. (2018). Nitrogen isotopic analysis of carbonate-bound organic matter in modern and fossil fish otoliths. Geochimica et Cosmochimica Acta, 224, 200-222."
4c003c024e651434e2c774ec19987c01c81298e4,Patterns of migration in Hudson River striped bass as determined by otolith microchemistry,2003,Fisheries Research,10.1016/S0165-7836(03)00069-9,"Zlokovitz, E. R.  Secor, D. H.  & Piccoli, P. M. (2003). Patterns of migration in Hudson River striped bass as determined by otolith microchemistry. Fisheries Research, 63(2), 245-259."
4c262747fa1ee5788cb4d3ae818f688b4c5ac513,Life history of spinyhead croaker Collichthys lucidus (Sciaenidae) differentiated among populations from Chinese coastal waters,2022,Aquatic Biology,10.3354/ab00754,"Zhang, S., Jiang, Y., Li, M., Zhu, J., Xu, S., & Chen, Z. (2022). Life history of spinyhead croaker Collichthys lucidus (Sciaenidae) differentiated among populations from Chinese coastal waters. Aquatic Biology, 31, 65-76."
4c997fdebbe5f652e205939d69ac0f2f117f0fc6,"Morphological and chemical analysis of archaeological fish otoliths from the Lower Murray River, South Australia",2012,Archaeology in Oceania,10.1002/J.1834-4453.2012.TB00126.X,"Disspain, M. C.  Wilson, C. J.  & Gillanders, B. M. (2012). Morphological and chemical analysis of archaeological fish otoliths from the Lower Murray River, South Australia. Archaeology in Oceania, 47(3), 141-150."
4cabd8e01491fcab9cc17936b316f030381492ee,Migration to freshwater increases growth rates in a facultatively catadromous tropical fish,2019,Oecologia,10.1007/s00442-019-04460-7,"Roberts, B. H.  Morrongiello, J. R.  King, A. J.  Morgan, D. L.  Saunders, T. M.  Woodhead, J.  & Crook, D. A. (2019). Migration to freshwater increases growth rates in a facultatively catadromous tropical fish. Oecologia, 191(2), 253-260."
4ce5f064b04e8689bdedf955b81ee99941265121,"Otolith morphometry and microchemistry as habitat markers for juvenile Mugil cephalus Linnaeus 1758 in nursery grounds in the Valencian community, Spain",2017,Journal of Applied Ichthyology,10.1111/JAI.13291,"Callico Fortunato, R.  Benedito Dura, V.  & Volpedo, A. (2017). Otolith morphometry and microchemistry as habitat markers for juvenile Mugil cephalus Linnaeus 1758 in nursery grounds in the Valencian community, Spain. Journal of Applied Ichthyology, 33(2), 163-167."
4cfc2d495274c41ae168742c9a0caf1a66fc9444,First evidence of grass carp recruitment in the Great Lakes Basin,2013,Journal of Great Lakes Research,10.1016/J.JGLR.2013.09.019,"Chapman, D. C.  Davis, J. J.  Jenkins, J. A.  Kocovsky, P. M.  Miner, J. G.  Farver, J.  & Jackson, P. R. (2013). First evidence of grass carp recruitment in the Great Lakes Basin. Journal of Great Lakes Research, 39(4), 547-554."
4cfed73796f4ca458708ce14b04030f08ef0b682,A comparison of carbon and nitrogen stable isotope ratios of fish tissues following lipid extractions with non-polar and traditional chloroform/methanol solvent systems.,2008,Rapid communications in mass spectrometry : RCM,10.1002/rcm.3471,"Hussey, N. E., Olin, J. A., Kinney, M. J., McMeans, B. C., & Fisk, A. T. (2012). Lipid extraction effects on stable isotope values (d13C and d15N) of elasmobranch muscle tissue. Journal of Experimental Marine Biology and Ecology, 434, 7-15."
4cff06623c970bdc915a2b436d24bc980be192ed,Strontium Bands in Relation to Age Marks in Otoliths of European Eel Anguilla anguilla,1999,Zoological Studies,NA,"Tzeng, W. .  Severin, K. .  & Wang, C. . (1999). Strontium bands in relation to age marks in otoliths of European eel Anguilla anguilla. Zoological Studies, 38(4): 452-457."
4d0426637d62509669d13d1ae51291733e5ec9ad,"Re-awakening dormant life history variation: stable isotopes indicate anadromy in bull trout following dam removal on the Elwha River, Washington",2017,Environmental Biology of Fishes,10.1007/s10641-017-0676-0,"Quinn, T. P., Bond, M. H., Brenkman, S. J., Paradis, R., & Peters, R. J. (2017). Re-awakening dormant life history variation: stable isotopes indicate anadromy in bull trout following dam removal on the Elwha River, Washington. Environmental Biology of Fishes, 100, 1659-1671."
4d397828b7d5b55fdc49b30d18f9536a8c4b41b1,Environmental influences on the recruitment process inferred from otolith stable isotopes in Merluccius merluccius off the Balearic Islands,2008,Aquatic Biology,10.3354/AB00081,"Hidalgo, M., Tomas, J., Hoie, H., Morales-Nin, B., & Ninnemann, U. S. (2008). Environmental influences on the recruitment process inferred from otolith stable isotopes in Merluccius merluccius off the Balearic Islands. Aquatic Biology, 3(3), 195-207."
4d57b5713b276fe341e8928ce0c6dcabd6356d79,Stable isotope analysis of vertebrae reveals ontogenetic changes in habitat in an endothermic pelagic shark,2015,Proceedings of the Royal Society B: Biological Sciences,10.1098/rspb.2014.1446,"Carlisle, A. B., Goldman, K. J., Litvin, S. Y., Madigan, D. J., Bigman, J. S., Swithenbank, A. M., ... & Block, B. A. (2015). Stable isotope analysis of vertebrae reveals ontogenetic changes in habitat in an endothermic pelagic shark. Proceedings of the Royal Society B: Biological Sciences, 282(1799), 20141446."
4d9a10c1b190bf83e09e50af1b5118ce6c239228,"Differences in the early life history of the Australasian shortfinned eel Anguilla australis from Australia and New Zealand, as revealed by otolith microstructure and microchemistry",1999,Marine Biology,10.1007/S002270050637,"Arai, T.  Otake, T.  Jellyman, D. J.  & Tsukamoto, K. (1999). Differences in the early life history of the Australasian shortfinned eel Anguilla australis from Australia and New Zealand, as revealed by otolith microstructure and microchemistry. Marine Biology, 135(2), 381-389."
4dffb264268957681a497b313da8fc06b6206e96,Diversity in habitat use by the East Asian fourfinger threadfin Eleutheronema rhadinum revealed by otolith Sr:Ca and Ba:Ca profiles,2022,Aquatic Biology,10.3354/ab00756,"Zhang, S., Li, M., Zhu, J., Xu, S., & Chen, Z. (2022). Diversity in habitat use by the East Asian fourfinger threadfin Eleutheronema rhadinum revealed by otolith Sr: Ca and Ba: Ca profiles. Aquatic Biology, 31, 89-97."
4e0d4172c63f18f7ae22c4800031c4e96db1a2cc,Shark tooth collagen stable isotopes (d15 N and d13 C) as ecological proxies.,2021,The Journal of animal ecology,10.1111/1365-2656.13518,"Shipley, O. N., Henkes, G. A., Gelsleichter, J., Morgan, C. R., Schneider, E. V., Talwar, B. S., & Frisk, M. G. (2021). Shark tooth collagen stable isotopes (d15N and d13C) as ecological proxies. Journal of Animal Ecology, 90(9), 2188-2201."
4e20525e0e07dbde557d17baea9ec85fd5e3d5a2,"Effects of skeletal element identity, delipidation and demineralization on the analysis of stable isotope ratios of C and N in fish bone.",2018,Journal of Fish Biology,10.1111/jfb.13521,"Bas, M.  & Cardona, L. (2018). Effects of skeletal element identity, delipidation and demineralization on the analysis of stable isotope ratios of C and N in fish bone. Journal of Fish Biology, 92(2), 420-437."
4e30521d13e85129f180b505a0431febad225794,Stable d13C and d18O isotopes in otoliths of haddock Melanogrammus aeglefinus from the northwest Atlantic Ocean,2001,Marine Ecology Progress Series,10.3354/MEPS216223,"Begg, G. A.  & Weidman, C. R. (2001). Stable d13C and d18O isotopes in otoliths of haddock Melanogrammus aeglefinus from the northwest Atlantic Ocean. Marine Ecology Progress Series, 216, 223-233."
4e6d3879b587baecc9f2533b2c205fc48302b9a2,Nursery systems for Patagonian grenadier off Western Patagonia: large inner sea or narrow continental shelf?,2014,ICES Journal of Marine Science,10.1093/ICESJMS/FST129,"Niklitschek, E. J.  Secor, D. H.  Toledo, P.  Valenzuela, X.  Cubillos, L. A.  & Zuleta, A. (2014). Nursery systems for Patagonian grenadier off Western Patagonia: large inner sea or narrow continental shelf. ICES Journal of Marine Science, 71(2), 374-390."
4e773f251bcb672c34abcebe355dc70160f6eba6,Ecology of common bully (Gobiomorphus cotidianas) in the Tarawera and Rangitaiki rivers: Isolation by inland distance or anthropogenic discharge?,2009,New Zealand Journal of Marine and Freshwater Research,10.1080/00288330909510047,"Bleackley, N. A.  Landman, M. J.  & Ling, N. (2009). Ecology of common bully (Gobiomorphus cotidianas) in the Tarawera and Rangitaiki rivers: Isolation by inland distance or anthropogenic discharge. New Zealand Journal of Marine and Freshwater Research, 43(4), 889-899."
4f0c1d49dfa81735583a03ebfb4cb2a6c4b88519,"Visual, spectral, and microchemical quantification of crystalline anomalies in otoliths of wild and cultured delta smelt",2022,Scientific Reports,10.1038/s41598-022-22813-w,"Lewis, L. S., Huang, J. L., Willmes, M., Fichman, R. A., Hung, T. C., Ellison, L. T., ... & Hobbs, J. A. (2022). Visual, spectral, and microchemical quantification of crystalline anomalies in otoliths of wild and cultured delta smelt. Scientific Reports, 12(1), 20751."
4f32f6560f90909a383b962774b47c80ea476045,Geologic variability underlying stream catchment areas correlates with fish otolith microchemistry across disparate glacial till depths,2019,Fisheries Research,10.1016/J.FISHRES.2019.04.006,"Prichard, C. G.  Student, J. J.  Jonas, J. L.  Watson, N. M.  & Pangle, K. L. (2019). Geologic variability underlying stream catchment areas correlates with fish otolith microchemistry across disparate glacial till depths. Fisheries Research, 216, 109-119."
4f455c3b809d4671644dc445458bdb7bd957a3d7,"Stock structure delineation using variation in otolith chemistry of snakehead, Channa punctata (Bloch, 1793), from three Indian rivers",2014,Journal of Applied Ichthyology,10.1111/JAI.12479,"Miyan, K.  Afzal Khan, M.  & Khan, S. (2014). Stock structure delineation using variation in otolith chemistry of snakehead, C hanna punctata (Bloch, 1793), from three Indian rivers. Journal of Applied Ichthyology, 30(5), 881-886."
4f6ca60f6fb8072fa31ecbb515ecf400cf061cbc,"Temporal, spatial, and interspecific variation in geochemical signatures within fish otoliths, bivalve larval shells, and crustacean larvae",2013,Marine Ecology Progress Series,10.3354/MEPS10078,"Carson, H. S.  Lopez-Duarte, P. C.  Cook, G. S.  Fodrie, F. J.  Becker, B. J.  DiBacco, C.  & Levin, L. A. (2013). Temporal, spatial, and interspecific variation in geochemical signatures within fish otoliths, bivalve larval shells, and crustacean larvae. Marine Ecology Progress Series, 473, 133-148."
4f8608ddeab3386ba9698ea2040940790573944f,Migration behaviour of twaite shad Alosa fallax assessed by otolith Sr:Ca and Ba:Ca profiles.,2013,Journal of Fish Biology,10.1111/jfb.12115,"Magath, V.  Marohn, L.  Fietzke, J.  Frische, M.  Thiel, R.  & Dierking, J. (2013). Migration behaviour of twaite shad Alosa fallax assessed by otolith Sr: Ca and Ba: Ca profiles. Journal of Fish Biology, 82(6), 1871-1887."
4f897b104a5b9a5bfcab2a93c11a14d6952733c8,"Life history of anadromous burbot (Lota lota, Linneaus) in the brackish Baltic Sea inferred from otolith microchemistry",2014,Ecology of Freshwater Fish,10.1111/EFF.12057,"Rohtla, M.  Vetemaa, M.  Taal, I.  Svirgsden, R.  Urtson, K.  Saks, L.  . . & Saat, T. (2014). Life history of anadromous burbot (L ota lota, L inneaus) in the brackish B altic S ea inferred from otolith microchemistry. Ecology of Freshwater Fish, 23(2), 141-148."
4f9606d49bb9b0f86c092b67c07938b515386fa3,Otolith Microchemistry of Common Carp Reflects Capture Location and Differentiates Nurseries in an Interconnected Lake System of the North American Midwest,2020,North American Journal of Fisheries Management,10.1002/nafm.10474,"Swanson, R. G.  Gagnon, J. E.  Miller, L. M.  Dauphinais, J. D.  & Sorensen, P. W. (2020). Otolith microchemistry of Common Carp reflects capture location and differentiates nurseries in an interconnected lake system of the North American Midwest. North American Journal of Fisheries Management, 40(5), 1100-1118."
4fc73f0dc0bf9073f1685833362716b2ab2d3741,"Concentrations of Silver, Chrome, Manganese and Nickel in Two Stranded Whale Sharks (Rhincodon typus) from the Gulf of California",2021,Bulletin of Environmental Contamination and Toxicology,10.1007/s00128-021-03244-1,"Pancaldi, F., Paez-Osuna, F., Soto-Jimenez, M. F., Whitehead, D. A., Gonzalez-Armas, R., Vazquez-Haikin, A., ... & Galvan-Magana, F. (2021). Concentrations of Silver, Chrome, Manganese and Nickel in Two Stranded Whale Sharks (Rhincodon typus) from the Gulf of California. Bulletin of Environmental Contamination and Toxicology, 107(5), 827-832."
4ffb561409e08f8f970ca1edad7bfc4c36014486,"Segmental isotope analysis of the vertebral centrum reveals the spatiotemporal population structure of adult Japanese flounder Paralichthys olivaceus in Sendai Bay, Japan",2021,Marine Biology,10.1007/s00227-021-03868-1,"Kato, Y.  Togashi, H.  Kurita, Y.  Osada, Y.  Amano, Y.  Yoshimizu, C.  . . & Tayasu, I. (2021). Segmental isotope analysis of the vertebral centrum reveals the spatiotemporal population structure of adult Japanese flounder Paralichthys olivaceus in Sendai Bay, Japan. Marine Biology, 168(5), 1-13."
